time,Temp,Flow
966.833,532.059,12.814
967.033,532.059,12.816
967.233,532.042,12.817
967.433,532.042,12.818
967.634,532.031,12.819
967.834,532.031,12.82
968.033,532.031,12.821
968.233,532.025,12.822
968.433,532.025,12.823
968.634,532.021,12.824
968.834,532.011,12.826
969.033,532.011,12.827
969.233,532.011,12.828
969.433,532.011,12.829
969.634,532.001,12.83
969.833,532.001,12.831
970.033,532.001,12.832
970.233,531.99,12.833
970.434,531.99,12.834
970.633,531.99,12.835
970.834,531.984,12.836
971.033,531.984,12.838
971.233,531.977,12.839
971.434,531.977,12.84
971.633,531.97,12.841
971.833,531.97,12.842
972.034,531.963,12.843
972.234,531.96,12.844
972.433,531.96,12.845
972.633,531.956,12.846
972.834,531.956,12.847
973.034,531.956,12.848
973.234,531.946,12.85
973.433,531.946,12.851
973.634,531.939,12.852
973.833,531.939,12.853
974.033,531.932,12.854
974.234,531.929,12.855
974.433,531.929,12.856
974.633,531.922,12.857
974.833,531.922,12.858
975.033,531.919,12.859
975.233,531.905,12.861
975.433,531.905,12.862
975.633,531.908,12.863
975.834,531.898,12.864
976.033,531.898,12.865
976.233,531.891,12.866
976.433,531.891,12.867
976.633,531.888,12.868
976.833,531.884,12.869
977.033,531.884,12.87
977.233,531.878,12.872
977.433,531.878,12.873
977.633,531.878,12.874
977.833,531.864,12.875
978.033,531.864,12.876
978.234,531.861,12.877
978.433,531.861,12.878
978.633,531.857,12.879
978.833,531.847,12.88
979.033,531.847,12.881
979.233,531.843,12.882
979.434,531.843,12.884
979.633,531.84,12.885
979.833,531.83,12.886
980.034,531.83,12.887
980.233,531.823,12.888
980.433,531.823,12.889
980.633,531.82,12.89
980.833,531.82,12.891
981.034,531.82,12.892
981.233,531.809,12.893
981.433,531.809,12.894
981.633,531.802,12.896
981.833,531.802,12.897
982.033,531.802,12.898
982.233,531.792,12.899
982.433,531.792,12.9
982.633,531.785,12.901
982.833,531.785,12.902
983.033,531.779,12.903
983.233,531.775,12.904
983.433,531.775,12.905
983.633,531.765,12.906
983.833,531.765,12.908
984.033,531.758,12.909
984.233,531.758,12.91
984.433,531.758,12.911
984.633,531.748,12.912
984.833,531.748,12.913
985.033,531.744,12.914
985.233,531.741,12.915
985.433,531.741,12.916
985.634,531.734,12.917
985.833,531.734,12.918
986.033,531.72,12.92
986.234,531.72,12.921
986.434,531.72,12.922
986.633,531.717,12.923
986.833,531.717,12.924
987.034,531.707,12.925
987.233,531.707,12.926
987.434,531.707,12.927
987.633,531.697,12.928
987.833,531.697,12.929
988.033,531.69,12.93
988.233,531.69,12.932
988.434,531.686,12.933
988.633,531.679,12.934
988.833,531.679,12.935
989.034,531.676,12.936
989.234,531.676,12.937
989.433,531.676,12.938
989.634,531.662,12.939
989.833,531.662,12.94
990.033,531.659,12.941
990.233,531.652,12.942
990.433,531.652,12.944
990.634,531.645,12.945
990.834,531.645,12.946
991.033,531.645,12.947
991.233,531.632,12.948
991.433,531.632,12.949
991.633,531.625,12.95
991.833,531.625,12.951
992.033,531.625,12.952
992.233,531.615,12.953
992.434,531.615,12.954
992.633,531.611,12.956
992.834,531.611,12.957
993.033,531.611,12.958
993.234,531.597,12.959
993.433,531.597,12.96
993.633,531.591,12.961
993.834,531.591,12.962
994.033,531.584,12.963
994.233,531.577,12.964
994.433,531.577,12.965
994.633,531.574,12.966
994.833,531.574,12.968
995.034,531.567,12.969
995.233,531.563,12.97
995.433,531.563,12.971
995.633,531.553,12.972
995.833,531.553,12.973
996.033,531.553,12.974
996.233,531.543,12.975
996.434,531.543,12.976
996.633,531.543,12.977
996.833,531.543,12.978
997.033,531.543,12.98
997.233,531.522,12.981
997.433,531.522,12.982
997.633,531.522,12.983
997.833,531.522,12.984
998.033,531.522,12.985
998.233,531.509,12.986
998.433,531.509,12.987
998.634,531.505,12.988
998.834,531.502,12.989
999.034,531.502,12.99
999.234,531.492,12.991
999.433,531.492,12.993
999.633,531.478,12.994
999.833,531.478,12.995
1000.033,531.478,12.996
1000.233,531.474,12.997
1000.434,531.474,12.998
1000.633,531.464,12.999
1000.833,531.464,13
1001.033,531.464,13.001
1001.234,531.457,13.002
1001.433,531.457,13.003
1001.633,531.447,13.004
1001.833,531.447,13.006
1002.033,531.447,13.007
1002.233,531.437,13.008
1002.433,531.437,13.009
1002.633,531.437,13.01
1002.833,531.43,13.011
1003.033,531.43,13.012
1003.233,531.413,13.013
1003.434,531.413,13.014
1003.633,531.409,13.015
1003.833,531.409,13.016
1004.033,531.409,13.018
1004.233,531.403,13.019
1004.433,531.403,13.02
1004.633,531.399,13.021
1004.833,531.399,13.022
1005.033,531.399,13.023
1005.233,531.386,13.024
1005.434,531.386,13.025
1005.634,531.375,13.026
1005.833,531.375,13.027
1006.033,531.372,13.028
1006.233,531.368,13.029
1006.433,531.368,13.031
1006.633,531.355,13.032
1006.833,531.355,13.033
1007.033,531.355,13.034
1007.233,531.345,13.035
1007.433,531.345,13.036
1007.634,531.341,13.037
1007.833,531.334,13.038
1008.033,531.334,13.039
1008.233,531.324,13.04
1008.433,531.324,13.041
1008.633,531.321,13.042
1008.833,531.321,13.044
1009.033,531.321,13.045
1009.233,531.31,13.046
1009.433,531.31,13.047
1009.633,531.3,13.048
1009.833,531.3,13.049
1010.033,531.297,13.05
1010.233,531.286,13.051
1010.433,531.286,13.052
1010.633,531.283,13.053
1010.833,531.283,13.054
1011.033,531.286,13.055
1011.233,531.273,13.057
1011.433,531.273,13.058
1011.633,531.263,13.059
1011.833,531.263,13.06
1012.033,531.259,13.061
1012.233,531.249,13.062
1012.433,531.249,13.063
1012.634,531.245,13.064
1012.833,531.245,13.065
1013.033,531.245,13.066
1013.234,531.235,13.067
1013.434,531.235,13.068
1013.634,531.228,13.07
1013.833,531.228,13.071
1014.033,531.218,13.072
1014.233,531.218,13.073
1014.433,531.218,13.074
1014.634,531.211,13.075
1014.833,531.211,13.076
1015.033,531.211,13.077
1015.234,531.191,13.078
1015.433,531.191,13.079
1015.633,531.187,13.08
1015.833,531.187,13.081
1016.033,531.184,13.082
1016.234,531.174,13.084
1016.434,531.174,13.085
1016.633,531.17,13.086
1016.833,531.17,13.087
1017.033,531.167,13.088
1017.233,531.167,13.089
1017.433,531.153,13.09
1017.633,531.153,13.091
1017.833,531.153,13.092
1018.033,531.146,13.093
1018.233,531.146,13.094
1018.434,531.14,13.095
1018.634,531.133,13.097
1018.833,531.133,13.098
1019.034,531.126,13.099
1019.233,531.126,13.1
1019.433,531.122,13.101
1019.633,531.116,13.102
1019.833,531.116,13.103
1020.033,531.105,13.104
1020.233,531.105,13.105
1020.434,531.105,13.106
1020.634,531.092,13.107
1020.833,531.092,13.108
1021.033,531.085,13.109
1021.233,531.085,13.111
1021.433,531.085,13.112
1021.633,531.071,13.113
1021.833,531.071,13.114
1022.033,531.068,13.115
1022.233,531.068,13.116
1022.433,531.057,13.117
1022.633,531.057,13.118
1022.833,531.057,13.119
1023.033,531.044,13.12
1023.234,531.044,13.121
1023.433,531.04,13.122
1023.633,531.04,13.123
1023.833,531.037,13.125
1024.033,531.03,13.126
1024.233,531.03,13.127
1024.434,531.016,13.128
1024.633,531.016,13.129
1024.833,531.013,13.13
1025.034,531.013,13.131
1025.233,531.013,13.132
1025.433,530.999,13.133
1025.634,530.999,13.134
1025.834,530.993,13.135
1026.034,530.993,13.136
1026.233,530.986,13.137
1026.433,530.986,13.139
1026.633,530.986,13.14
1026.834,530.972,13.141
1027.034,530.972,13.142
1027.233,530.969,13.143
1027.433,530.969,13.144
1027.633,530.962,13.145
1027.834,530.955,13.146
1028.033,530.955,13.147
1028.233,530.948,13.148
1028.434,530.948,13.149
1028.633,530.941,13.15
1028.833,530.941,13.152
1029.034,530.934,13.153
1029.233,530.934,13.154
1029.433,530.934,13.155
1029.633,530.917,13.156
1029.834,530.917,13.157
1030.033,530.917,13.158
1030.233,530.917,13.159
1030.433,530.914,13.16
1030.633,530.9,13.161
1030.834,530.9,13.162
1031.034,530.897,13.163
1031.234,530.897,13.164
1031.434,530.883,13.166
1031.633,530.883,13.167
1031.834,530.88,13.168
1032.033,530.873,13.169
1032.233,530.873,13.17
1032.434,530.869,13.171
1032.633,530.869,13.172
1032.833,530.859,13.173
1033.033,530.859,13.174
1033.233,530.852,13.175
1033.433,530.846,13.176
1033.633,530.846,13.177
1033.833,530.839,13.178
1034.033,530.839,13.179
1034.233,530.835,13.181
1034.434,530.835,13.182
1034.633,530.835,13.183
1034.833,530.825,13.184
1035.033,530.825,13.185
1035.233,530.811,13.186
1035.433,530.811,13.187
1035.633,530.808,13.188
1035.833,530.801,13.189
1036.034,530.801,13.19
1036.233,530.798,13.191
1036.433,530.798,13.192
1036.633,530.784,13.193
1036.833,530.784,13.195
1037.033,530.784,13.196
1037.233,530.777,13.197
1037.434,530.777,13.198
1037.633,530.767,13.199
1037.833,530.767,13.2
1038.034,530.76,13.201
1038.233,530.757,13.202
1038.433,530.757,13.203
1038.633,530.75,13.204
1038.833,530.75,13.205
1039.033,530.746,13.206
1039.233,530.74,13.207
1039.434,530.74,13.208
1039.633,530.729,13.21
1039.833,530.729,13.211
1040.033,530.719,13.212
1040.233,530.719,13.213
1040.433,530.719,13.214
1040.633,530.709,13.215
1040.833,530.709,13.216
1041.034,530.705,13.217
1041.234,530.699,13.218
1041.433,530.699,13.219
1041.633,530.688,13.22
1041.834,530.688,13.221
1042.033,530.688,13.222
1042.234,530.681,13.223
1042.433,530.681,13.224
1042.633,530.671,13.226
1042.833,530.671,13.227
1043.033,530.671,13.228
1043.234,530.658,13.229
1043.433,530.658,13.23
1043.633,530.654,13.231
1043.834,530.654,13.232
1044.033,530.651,13.233
1044.233,530.64,13.234
1044.434,530.64,13.235
1044.633,530.637,13.236
1044.833,530.637,13.237
1045.033,530.62,13.238
1045.233,530.62,13.239
1045.433,530.62,13.241
1045.633,530.617,13.242
1045.834,530.617,13.243
1046.033,530.606,13.244
1046.234,530.606,13.245
1046.433,530.596,13.246
1046.633,530.596,13.247
1046.833,530.596,13.248
1047.033,530.593,13.249
1047.233,530.593,13.25
1047.433,530.579,13.251
1047.633,530.579,13.252
1047.834,530.579,13.253
1048.033,530.562,13.254
1048.234,530.562,13.256
1048.433,530.555,13.257
1048.633,530.555,13.258
1048.833,530.548,13.259
1049.033,530.545,13.26
1049.234,530.545,13.261
1049.433,530.541,13.262
1049.633,530.541,13.263
1049.833,530.534,13.264
1050.034,530.528,13.265
1050.233,530.528,13.266
1050.434,530.521,13.267
1050.633,530.521,13.268
1050.833,530.521,13.269
1051.033,530.511,13.27
1051.234,530.511,13.272
1051.434,530.5,13.273
1051.633,530.5,13.274
1051.833,530.493,13.275
1052.033,530.493,13.276
1052.233,530.493,13.277
1052.433,530.483,13.278
1052.633,530.483,13.279
1052.833,530.48,13.28
1053.033,530.48,13.281
1053.234,530.47,13.282
1053.434,530.463,13.283
1053.633,530.463,13.284
1053.833,530.452,13.285
1054.033,530.452,13.287
1054.234,530.449,13.288
1054.433,530.449,13.289
1054.633,530.449,13.29
1054.833,530.428,13.291
1055.033,530.428,13.292
1055.233,530.425,13.293
1055.433,530.425,13.294
1055.634,530.425,13.295
1055.833,530.418,13.296
1056.033,530.418,13.297
1056.233,530.405,13.298
1056.433,530.405,13.299
1056.633,530.401,13.3
1056.833,530.394,13.302
1057.033,530.394,13.303
1057.233,530.387,13.304
1057.433,530.387,13.305
1057.633,530.381,13.306
1057.834,530.381,13.307
1058.033,530.381,13.308
1058.233,530.37,13.309
1058.433,530.37,13.31
1058.634,530.357,13.311
1058.833,530.357,13.312
1059.034,530.353,13.313
1059.234,530.346,13.314
1059.433,530.346,13.315
1059.633,530.34,13.316
1059.834,530.34,13.318
1060.034,530.329,13.319
1060.233,530.329,13.32
1060.433,530.329,13.321
1060.633,530.322,13.322
1060.833,530.322,13.323
1061.034,530.319,13.324
1061.233,530.319,13.325
1061.433,530.312,13.326
1061.633,530.312,13.327
1061.833,530.312,13.328
1062.033,530.295,13.329
1062.233,530.295,13.33
1062.433,530.288,13.331
1062.633,530.288,13.332
1062.833,530.281,13.334
1063.033,530.278,13.335
1063.233,530.278,13.336
1063.433,530.271,13.337
1063.633,530.271,13.338
1063.833,530.264,13.339
1064.033,530.258,13.34
1064.234,530.258,13.341
1064.434,530.247,13.342
1064.633,530.247,13.343
1064.833,530.24,13.344
1065.033,530.24,13.345
1065.233,530.24,13.346
1065.434,530.227,13.347
1065.633,530.227,13.348
1065.834,530.223,13.35
1066.033,530.223,13.351
1066.234,530.217,13.352
1066.433,530.217,13.353
1066.634,530.213,13.354
1066.833,530.203,13.355
1067.033,530.203,13.356
1067.233,530.199,13.357
1067.433,530.199,13.358
1067.633,530.193,13.359
1067.834,530.179,13.36
1068.033,530.179,13.361
1068.233,530.175,13.362
1068.433,530.175,13.363
1068.633,530.169,13.364
1068.833,530.169,13.365
1069.033,530.162,13.367
1069.233,530.148,13.368
1069.433,530.148,13.369
1069.633,530.145,13.37
1069.833,530.145,13.371
1070.033,530.145,13.372
1070.234,530.145,13.373
1070.433,530.145,13.374
1070.634,530.131,13.375
1070.834,530.131,13.376
1071.033,530.117,13.377
1071.234,530.117,13.378
1071.434,530.111,13.379
1071.633,530.111,13.38
1071.833,530.111,13.381
1072.033,530.1,13.382
1072.233,530.1,13.383
1072.433,530.09,13.385
1072.633,530.09,13.386
1072.833,530.09,13.387
1073.033,530.083,13.388
1073.233,530.083,13.389
1073.434,530.073,13.39
1073.633,530.073,13.391
1073.833,530.073,13.392
1074.034,530.066,13.393
1074.233,530.066,13.394
1074.433,530.056,13.395
1074.633,530.056,13.396
1074.833,530.049,13.397
1075.033,530.049,13.398
1075.234,530.042,13.399
1075.434,530.039,13.4
1075.633,530.039,13.402
1075.833,530.028,13.403
1076.033,530.028,13.404
1076.233,530.032,13.405
1076.433,530.032,13.406
1076.633,530.032,13.407
1076.834,530.011,13.408
1077.033,530.011,13.409
1077.233,529.994,13.41
1077.433,529.994,13.411
1077.634,529.991,13.412
1077.833,529.991,13.413
1078.033,529.991,13.414
1078.233,529.984,13.415
1078.433,529.984,13.416
1078.633,529.974,13.417
1078.834,529.974,13.418
1079.033,529.963,13.42
1079.233,529.96,13.421
1079.433,529.96,13.422
1079.633,529.953,13.423
1079.833,529.953,13.424
1080.033,529.953,13.425
1080.233,529.946,13.426
1080.433,529.946,13.427
1080.633,529.929,13.428
1080.834,529.926,13.429
1081.033,529.926,13.43
1081.233,529.922,13.431
1081.433,529.922,13.432
1081.634,529.916,13.433
1081.833,529.916,13.434
1082.033,529.902,13.435
1082.233,529.902,13.436
1082.433,529.902,13.437
1082.633,529.905,13.439
1082.833,529.905,13.44
1083.033,529.885,13.441
1083.233,529.888,13.442
1083.433,529.888,13.443
1083.633,529.878,13.444
1083.833,529.878,13.445
1084.034,529.868,13.446
1084.233,529.868,13.447
1084.433,529.857,13.448
1084.634,529.847,13.449
1084.833,529.847,13.45
1085.033,529.847,13.451
1085.233,529.847,13.452
1085.433,529.84,13.453
1085.633,529.84,13.454
1085.833,529.84,13.455
1086.033,529.823,13.457
1086.233,529.823,13.458
1086.434,529.82,13.459
1086.633,529.82,13.46
1086.833,529.82,13.461
1087.033,529.806,13.462
1087.233,529.806,13.463
1087.433,529.803,13.464
1087.633,529.803,13.465
1087.833,529.803,13.466
1088.033,529.796,13.467
1088.233,529.796,13.468
1088.433,529.786,13.469
1088.634,529.786,13.47
1088.833,529.775,13.471
1089.034,529.765,13.472
1089.234,529.765,13.474
1089.433,529.765,13.475
1089.634,529.765,13.476
1089.833,529.758,13.477
1090.033,529.758,13.478
1090.233,529.758,13.479
1090.433,529.745,13.48
1090.633,529.745,13.481
1090.833,529.734,13.482
1091.033,529.734,13.483
1091.233,529.731,13.484
1091.434,529.724,13.485
1091.633,529.724,13.486
1091.833,529.714,13.487
1092.034,529.714,13.488
1092.233,529.707,13.489
1092.433,529.707,13.49
1092.633,529.707,13.491
1092.833,529.697,13.492
1093.034,529.697,13.494
1093.233,529.69,13.495
1093.433,529.69,13.496
1093.633,529.686,13.497
1093.834,529.68,13.498
1094.033,529.68,13.499
1094.233,529.673,13.5
1094.433,529.673,13.501
1094.633,529.659,13.502
1094.833,529.659,13.503
1095.033,529.652,13.504
1095.233,529.649,13.505
1095.433,529.649,13.506
1095.633,529.645,13.507
1095.833,529.645,13.508
1096.033,529.645,13.509
1096.233,529.625,13.51
1096.433,529.625,13.511
1096.634,529.625,13.513
1096.833,529.625,13.514
1097.034,529.618,13.515
1097.233,529.611,13.516
1097.433,529.611,13.517
1097.633,529.604,13.518
1097.833,529.604,13.519
1098.033,529.601,13.52
1098.234,529.601,13.521
1098.433,529.601,13.522
1098.633,529.584,13.523
1098.833,529.584,13.524
1099.033,529.577,13.525
1099.233,529.577,13.526
1099.433,529.567,13.527
1099.633,529.57,13.528
1099.833,529.57,13.529
1100.033,529.567,13.53
1100.233,529.567,13.531
1100.434,529.553,13.533
1100.633,529.553,13.534
1100.833,529.553,13.535
1101.033,529.536,13.536
